Company,Location,Year,Time,Rocket,MissionStatus,RocketStatus,Price,Mission
CASC,"LC-201, Wenchang Satellite Launch Center, China",2017,1899-12-30 11:41:00,Long March 7/YZ-1A,1,Active,,Tianzhou 1
CASC,"LC-201, Wenchang Satellite Launch Center, China",2020,1899-12-30 04:37:00,Long March 8,1,Active,27,"XJY-7, Haisi-1 & Others"
CASC,"LC-201, Wenchang Satellite Launch Center, China",2020,1899-12-30 13:34:00,Long March 7A,0,Active,,XJY-6
CASC,"LC-201, Wenchang Satellite Launch Center, China",2021,1899-12-30 07:10:00,Long March 7,1,Active,,Tianzhou 3
CASC,"LC-201, Wenchang Satellite Launch Center, China",2021,1899-12-30 10:12:00,Long March 7A,1,Active,,Shiyan 12-01 & 02
CASC,"LC-201, Wenchang Satellite Launch Center, China",2021,1899-12-30 12:55:00,Long March 7,1,Active,,Tianzhou 2
CASC,"LC-201, Wenchang Satellite Launch Center, China",2021,1899-12-30 17:51:00,Long March 7A,1,Active,,Shiyan 9
CASC,"LC-201, Wenchang Satellite Launch Center, China",2022,1899-12-30 03:06:00,Long March 8 (Core Only),1,Active,27,"Hainan-1, Jilin Gaofen-03D & Others"
CASC,"LC-201, Wenchang Satellite Launch Center, China",2022,1899-12-30 17:56:00,Long March 7,1,Active,,Tianzhou 4
CASC,"LC-3, Xichang Satellite Launch Center, China",1984,1899-12-30 11:20:00,Long March 3,1,Retired,,STTW 2 (Dong Fang Hong 2)
CASC,"LC-3, Xichang Satellite Launch Center, China",1984,1899-12-30 12:25:00,Long March 3,0,Retired,,STTW 1 (Dong Fang Hong 2)
CASC,"LC-3, Xichang Satellite Launch Center, China",1986,1899-12-30 12:27:00,Long March 3,1,Retired,,DFH-2A-T1
CASC,"LC-3, Xichang Satellite Launch Center, China",1988,1899-12-30 12:40:00,Long March 3,1,Retired,,DFH-2A-T3
CASC,"LC-3, Xichang Satellite Launch Center, China",1988,1899-12-30 12:41:00,Long March 3,1,Retired,,DFH-2A-T2
CASC,"LC-3, Xichang Satellite Launch Center, China",1990,1899-12-30 12:28:00,Long March 3,1,Retired,,DFH-2A-T4
CASC,"LC-3, Xichang Satellite Launch Center, China",1990,1899-12-30 13:30:00,Long March 3,1,Retired,,AsiaSat 1
CASC,"LC-3, Xichang Satellite Launch Center, China",1991,1899-12-30 12:00:00,Long March 3,0,Retired,,DFH-2A-T5
CASC,"LC-3, Xichang Satellite Launch Center, China",1994,1899-12-30 10:55:00,Long March 3,1,Retired,,Apstar-1
CASC,"LC-3, Xichang Satellite Launch Center, China",1996,1899-12-30 10:27:00,Long March 3,0,Retired,,Chinasat-7
CASC,"LC-3, Xichang Satellite Launch Center, China",1996,1899-12-30 10:47:00,Long March 3,1,Retired,,Apstar 1A
CASC,"LC-3, Xichang Satellite Launch Center, China",1997,1899-12-30 12:01:00,Long March 3,1,Retired,,Fengyun-2A
CASC,"LC-3, Xichang Satellite Launch Center, China",2000,1899-12-30 11:50:00,Long March 3,1,Retired,,Fengyun-2B
CASC,"LC-3, Xichang Satellite Launch Center, China",2003,1899-12-30 19:06:00,Long March 2C,1,Active,31,Double Star 1
CASC,"LC-3, Xichang Satellite Launch Center, China",2004,1899-12-30 10:45:00,Long March 2C,1,Active,31,Shiyan-2
CASC,"LC-3, Xichang Satellite Launch Center, China",2004,1899-12-30 15:59:00,Long March 2C,1,Active,31,Shiyan-1 & Nano Satellite 1
CASC,"LC-3, Xichang Satellite Launch Center, China",2007,1899-12-30 10:05:00,Long March 3B,1,Retired,,Chang'e 1
CASC,"LC-3, Xichang Satellite Launch Center, China",2016,1899-12-30 15:30:00,Long March 3C/E,1,Active,20,BeiDou-2 G7
CASC,"LC-3, Xichang Satellite Launch Center, China",2016,1899-12-30 16:11:00,Long March 3B/E,1,Active,29,Fengyun 4A
CASC,"LC-3, Xichang Satellite Launch Center, China",2016,1899-12-30 16:22:00,Long March 3B/E,1,Active,29,Tiantong-1 01
CASC,"LC-3, Xichang Satellite Launch Center, China",2016,1899-12-30 16:57:00,Long March 3B/E,1,Active,29,Belintersat 1
CASC,"LC-3, Xichang Satellite Launch Center, China",2017,1899-12-30 04:21:00,Long March 2C,1,Active,31,"Yaogan-30 A, B & C"
CASC,"LC-3, Xichang Satellite Launch Center, China",2017,1899-12-30 18:10:00,Long March 2C,1,Active,31,"Yaogan-30 D, E, & F"
CASC,"LC-3, Xichang Satellite Launch Center, China",2017,1899-12-30 19:44:00,Long March 2C,1,Active,31,"Yaogan-30 G, H & I"
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 01:48:00,Long March 3B/YZ-1,1,Active,,BeiDou-3 M5 & M6
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 03:30:00,Long March 2C,1,Active,31,XJSS A & B
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 04:23:00,Long March 3B/YZ-1,1,Active,,BeiDou-3 M15 & M16
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 05:39:00,Long March 2C,1,Active,31,"Yaogan 30 J, K & L"
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 16:53:00,Long March 3C/E,1,Active,20,TJS-3
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 18:07:00,Long March 3B/YZ-1,1,Active,,BeiDou-3 M17 & M18
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 21:28:00,Long March 4C,1,Active,65,"Queqiao, Longjiang 1 & 2"
CASC,"LC-3, Xichang Satellite Launch Center, China",2018,1899-12-30 23:52:00,Long March 3B/YZ-1,1,Active,,BeiDou-3 M11 & M12
CASC,"LC-3, Xichang Satellite Launch Center, China",2019,1899-12-30 00:55:00,Long March 3B/YZ-1,1,Active,,BeiDou-3 M21 & M22
CASC,"LC-3, Xichang Satellite Launch Center, China",2019,1899-12-30 03:57:00,Long March 2C,1,Active,31,Yaogan-30-05
CASC,"LC-3, Xichang Satellite Launch Center, China",2019,1899-12-30 07:22:00,Long March 3B/YZ-1,1,Active,,BeiDou-3 M19 & M20
CASC,"LC-3, Xichang Satellite Launch Center, China",2019,1899-12-30 14:30:00,Long March 3B/E,1,Active,29,Beidou-3 IGSO-1
CASC,"LC-3, Xichang Satellite Launch Center, China",2019,1899-12-30 15:21:00,Long March 3B/E,1,Active,29,TJSW-4
CASC,"LC-3, Xichang Satellite Launch Center, China",2019,1899-12-30 16:28:00,Long March 3B/E,1,Active,29,Zhongxing-6C
CASC,"LC-3, Xichang Satellite Launch Center, China",2019,1899-12-30 18:09:00,Long March 3B/E,1,Active,29,Beidou-3 IGSO-2
CASC,"LC-3, Xichang Satellite Launch Center, China",2020,1899-12-30 03:43:00,Long March 2C,1,Active,31,Yaogan-30-06
CASC,"LC-3, Xichang Satellite Launch Center, China",2020,1899-12-30 03:58:00,Long March 3B/E,1,Active,29,Gaofen 14
CASC,"LC-3, Xichang Satellite Launch Center, China",2020,1899-12-30 12:11:00,Long March 3B/E,1,Active,29,Apstar-6D
CASC,"LC-3, Xichang Satellite Launch Center, China",2020,1899-12-30 15:19:00,Long March 2C,1,Active,31,Yaogan-30 07 & Apocalypse-6
CASC,"LC-3, Xichang Satellite Launch Center, China",2020,1899-12-30 21:07:00,Long March 2D,1,Active,30,XJS-C to F
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 00:19:00,Long March 2C/E,1,Active,31,Yaogan-30 10
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 03:00:00,Long March 2D,1,Active,30,Yaogan 35 A/B/C
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 06:30:00,Long March 2C/E,1,Active,31,Yaogan-30 09 & Apocalypse 14
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 08:20:00,Long March 3B/E,1,Active,29,Shiyan 10
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 15:36:00,Long March 3B/E,1,Active,29,'-TJSÂ 6.00
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 15:41:00,Long March 3B/E,1,Active,29,TJSW-7
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 16:09:00,Long March 3B/E,1,Active,29,Tianlian-2-02
CASC,"LC-3, Xichang Satellite Launch Center, China",2021,1899-12-30 18:11:00,Long March 2C/E,1,Active,31,Yaogan-30 08 & Apocalypse 12
CASC,"LC-3, Xichang Satellite Launch Center, China",2022,1899-12-30 02:22:00,Long March 2D,1,Active,30,Yaogan 35 Group 02
CASC,"LC-3, Xichang Satellite Launch Center, China",2022,1899-12-30 04:00:00,Long March 2C,1,Active,31,Geely Constellation Group 01
CASC,"LC-3, Xichang Satellite Launch Center, China",2022,1899-12-30 06:01:00,Long March 2C,1,Active,31,Yinhe-1 (x6) & Others
CASC,"LC-3, Xichang Satellite Launch Center, China",2022,1899-12-30 13:28:00,Long March 2D,1,Active,30,Yaogan 35 Group 03
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1997,1899-12-30 07:16:00,Long March 2C,1,Active,31,Iridium 42 & 44
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1997,1899-12-30 14:00:00,Long March 2C,1,Active,31,Iridium mass simulator A&B
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998,1899-12-30 09:16:00,Long March 2C,1,Active,31,Iridium 69 & 71
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998,1899-12-30 11:39:00,Long March 2C,1,Active,31,Iridium 88 & 89
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998,1899-12-30 17:01:00,Long March 2C,1,Active,31,Iridium 51 & 61
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998,1899-12-30 23:01:00,Long March 2C,1,Active,31,Iridium 76 & 78
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1999,1899-12-30 01:33:00,Long March 4B,1,Active,65,Fengyun 1C & Shijian-5
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1999,1899-12-30 03:15:00,Long March 4B,1,Active,65,CBERS-1 & SACI 1
CASC,"LC-7, Taiyuan Satellite Launch Center, China",1999,1899-12-30 17:15:00,Long March 2C,1,Active,31,Iridium 92 & 93
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2002,1899-12-30 01:50:00,Long March 4B,1,Active,65,Fengyun-1D & Haiyang-1A
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2002,1899-12-30 03:17:00,Long March 4B,1,Active,65,Ziyuan ll-02
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2003,1899-12-30 03:16:00,Long March 4B,1,Active,65,CBERS-2 & Chuangxin 1(01)
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2004,1899-12-30 03:10:00,Long March 4B,1,Active,65,Ziyuan ll-03
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2004,1899-12-30 07:05:00,Long March 2C,1,Active,31,Double Star 2
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2004,1899-12-30 23:14:00,Long March 4B,1,Active,65,Shijian-6A & 6B
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2006,1899-12-30 22:48:00,Long March 4C,1,Active,65,Yaogan 1
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2006,1899-12-30 23:34:00,Long March 4B,1,Active,65,Shijian-6C & 6D
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007,1899-12-30 03:26:00,Long March 4B,1,Active,65,CBERS-2B
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007,1899-12-30 03:27:00,Long March 2C,1,Active,31,Haiyang-1B
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2007,1899-12-30 22:48:00,Long March 4C,1,Active,65,Yaogan 3
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2008,1899-12-30 03:02:00,Long March 4C,1,Active,65,Fengyun-3A
CASC,"LC-7, Taiyuan Satellite Launch Center, China",2008,1899-12-30 03:25:00,Long March 2C/SMA,1,Active,,Huanjing-1A & 1B
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2008,1899-12-30 01:15:00,Long March 4B,1,Active,65,Shijian-6E & F
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2016,1899-12-30 03:17:00,Long March 4B,1,Active,65,"Ziyuan III-02 & ??uSat-1, 2"
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2016,1899-12-30 03:23:00,Long March 2D,0,Active,30,"SuperView-1 1, 2 & Bayi Kepu 1"
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2016,1899-12-30 18:50:00,Long March 4C,0,Active,65,Gaofen-10
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2016,1899-12-30 22:55:00,Long March 4C,1,Active,65,Gaofen-3
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2017,1899-12-30 18:35:00,Long March 4C,1,Active,65,Fengyun 3D
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018,1899-12-30 03:00:00,Long March 4B,1,Active,65,Gaofen 11
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018,1899-12-30 03:22:00,Long March 4C,1,Active,65,Gaofen-1 02-04
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018,1899-12-30 03:24:00,Long March 2D,1,Active,30,SuperView 03 & 04
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018,1899-12-30 18:28:00,Long March 4C,1,Active,65,Gaofen 5
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2018,1899-12-30 22:57:00,Long March 4B,1,Active,65,Haiyang-2B
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019,1899-12-30 03:22:00,Long March 4B,1,Active,65,"CBERS-4A, ETRSS-1 & Others"
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019,1899-12-30 03:22:00,Long March 4B,1,Active,65,Gaofen-7
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019,1899-12-30 03:26:00,Long March 4B,1,Active,65,"Ziyuan-2D, BNU-1 & Taurus-1"
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019,1899-12-30 18:51:00,Long March 4C,1,Active,65,Gaofen 10 (Replacement)
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019,1899-12-30 22:55:00,Long March 4C,0,Active,65,Yaogan Weixing-33
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019,1899-12-30 23:52:00,Long March 4C,1,Active,65,Gaofen-12
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020,1899-12-30 02:53:00,Long March 2D,1,Active,30,Jilin-1 Wideband 01 & ??uSat-7/8
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020,1899-12-30 03:10:00,Long March 4B,1,Active,65,Gaofen Duomo & BY-02
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020,1899-12-30 03:13:00,Long March 4B,1,Active,65,"Ziyuan-3 03, Apocalypse-10 & NJU-HKU 1"
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020,1899-12-30 03:23:00,Long March 4B,1,Active,65,Huanjing-2A & 2B
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020,1899-12-30 05:57:00,Long March 4B,1,Active,65,Gaofen-11 02
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020,1899-12-30 18:31:00,Long March 2C,1,Active,31,Haiyang-1D
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 01:51:00,Long March 4B,1,Active,65,Gaofen-11 03
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 02:51:00,Long March 2D,1,Active,30,Jilin-1 Wideband-01B & High Resolution 03D
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 03:01:00,Long March 4C,1,Active,65,Gaofen-5 02
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 03:03:00,Long March 2D,1,Active,30,"Beijing-3, Haisi-2 & Others"
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 03:11:00,Long March 4C,1,Active,65,Ziyuan-1 02E & CAS-9
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 10:51:00,Long March 2D,1,Active,30,CHASE (Chinese HÎ± Solar Explorer) & Tianyuan-1
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 22:32:00,Long March 4B,1,Active,65,Tianhui-2 2A & 2B
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021,1899-12-30 23:01:00,Long March 4B,1,Active,65,Shiyan-6 03
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022,1899-12-30 02:35:00,Long March 2D,1,Active,30,Shiyan 13
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022,1899-12-30 02:38:00,Long March 2D,1,Active,30,Jilin-1 Wideband-01C & High Resolution 03D-27 to 33
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022,1899-12-30 18:16:00,Long March 4C,1,Active,65,Daqi-1 (AEMS)
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2022,1899-12-30 22:57:00,Long March 2C,1,Active,31,SuperView Neo 2-01 & 02
CASC,"LC-9A, Taiyuan Satellite Launch Center, China",2022,1899-12-30 09:50:00,Long March 6A,1,Active,,Pujiang-2 & Tiankun-2
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1972,1899-12-30 00:32:00,Feng Bao 1,1,Retired,,Shiyan Peizhong
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1973,1899-12-30 12:12:00,Feng Bao 1,0,Retired,,JSSW-1
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1974,1899-12-30 09:40:00,Long March 2,0,Retired,,FSW-0 No.0
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1974,1899-12-30 13:55:00,Feng Bao 1,0,Retired,,JSSW-2
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1975,1899-12-30 03:29:00,Long March 2,1,Retired,,FSW-0 No.1
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1975,1899-12-30 09:21:00,Feng Bao 1,1,Retired,,JSSW-4
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1975,1899-12-30 13:30:00,Feng Bao 1,1,Retired,,JSSW-3
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976,1899-12-30 04:38:00,Long March 2,1,Retired,,FSW-0 No.2
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976,1899-12-30 09:05:00,Feng Bao 1,0,Retired,,JSSW-6
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976,1899-12-30 11:45:00,Feng Bao 1,1,Retired,,JSSW-5
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1977,1899-12-30 00:15:00,Feng Bao 1,1,Retired,,DDDS 1
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1978,1899-12-30 04:58:00,Long March 2,1,Retired,,FSW-0 No.3
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1978,1899-12-30 16:39:00,Feng Bao 1,1,Retired,,DDDS 2
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1979,1899-12-30 21:28:00,Feng Bao 1,0,Retired,,Shijian 2A
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1981,1899-12-30 21:28:00,Feng Bao 1,1,Retired,,Shijian 2
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1982,1899-12-30 07:19:00,Long March 2C,1,Active,31,FSW-0 No.4
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1983,1899-12-30 06:00:00,Long March 2C,1,Active,31,FSW-0 No.5
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1984,1899-12-30 05:44:00,Long March 2C,1,Active,31,FSW-0 No.6
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1985,1899-12-30 05:04:00,Long March 2C,1,Active,31,FSW-0 No.7
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1986,1899-12-30 05:40:00,Long March 2C,1,Active,31,FSW-0 No.8
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1987,1899-12-30 06:39:00,Long March 2C,1,Active,31,FSW-0 No.9
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1987,1899-12-30 07:15:00,Long March 2C,1,Active,31,FSW-1 No.1
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1988,1899-12-30 07:29:00,Long March 2C,1,Active,31,FSW-1 No.2
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1990,1899-12-30 06:14:00,Long March 2C,1,Active,31,FSW-1 No.3
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1992,1899-12-30 06:20:00,Long March 2C,1,Active,31,"FSW-1 No.4, Freja"
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1992,1899-12-30 08:00:00,Long March 2D,1,Active,30,FSW-2 No.1
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1993,1899-12-30 08:00:00,Long March 2C,1,Active,31,FSW-1 No.5
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1994,1899-12-30 08:00:00,Long March 2D,1,Active,30,FSW-2 No.2
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1996,1899-12-30 07:20:00,Long March 2D,1,Active,30,FSW-2 No.3
CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",1969,,Long March 1,0,Retired,,Test flight
CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",1970,1899-12-30 13:35:00,Long March 1,1,Retired,,Dong Fang Hong 1
CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",1971,1899-12-30 12:15:00,Long March 1,1,Retired,,Shijian 1
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",1999,1899-12-30 22:30:00,Long March 2F,1,Retired,,Shenzhou 1
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2001,1899-12-30 17:00:00,Long March 2F,1,Retired,,Shenzhou 2
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2002,1899-12-30 14:15:00,Long March 2F,1,Retired,,Shenzhou 3
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2002,1899-12-30 16:40:00,Long March 2F,1,Retired,,Shenzhou 4
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2003,1899-12-30 01:00:00,Long March 2F,1,Retired,,Shenzhou 5
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2005,1899-12-30 20:32:00,Long March 2F,1,Retired,,Shenzhou 6
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2008,1899-12-30 13:10:00,Long March 2F/G,1,Active,,Shenzhou 7
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2011,1899-12-30 21:16:00,Long March 2F/T,1,Active,,Tiangong-1
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2011,1899-12-30 21:58:00,Long March 2F/G,1,Active,,Shenzhou 8
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2012,1899-12-30 10:37:00,Long March 2F/G,1,Active,,Shenzhou 9
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2013,1899-12-30 09:38:00,Long March 2F/G,1,Active,,Shenzhou 10
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2016,1899-12-30 14:04:00,Long March 2F/T,1,Active,,Tiangong-2
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2016,1899-12-30 23:30:00,Long March 2F/G,1,Active,,Shenzhou 11
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2020,1899-12-30 07:30:00,Long March 2F/T,1,Active,,Experimental Spaceplane (CSSHQ)
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2021,1899-12-30 01:22:00,Long March 2F/G,1,Active,,Shenzhou 12
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2021,1899-12-30 16:23:00,Long March 2F/G,1,Active,,Shenzhou 13
CASC,"Site 901 (SLS-1), Jiuquan Satellite Launch Center, China",2022,1899-12-30 02:44:00,Long March 2F/G,1,Active,,Shenzhou 14
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2003,1899-12-30 07:20:00,Long March 2D,1,Active,30,FSW-3 No.1
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2004,1899-12-30 07:50:00,Long March 2C,1,Active,31,FSW-4 No.1
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2004,1899-12-30 08:00:00,Long March 2D,1,Active,30,FSW-3 No.2
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2005,1899-12-30 07:30:00,Long March 2C,1,Active,31,FSW-4 No. 2
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2005,1899-12-30 08:45:00,Long March 2D,1,Active,30,FSW-3 No. 3
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2005,1899-12-30 22:40:00,Long March 2D,1,Active,30,Shijian-7
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2006,1899-12-30 07:00:00,Long March 2C,1,Active,31,Shijian-8
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2007,1899-12-30 07:12:00,Long March 2D,1,Active,30,Yaogan 2 & ZDPS-1
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2008,1899-12-30 00:15:00,Long March 2D,1,Active,30,Shiyan-3 & Chuangxin-1(02)
